name,manufacturer,year,age,kilometerage,engine,transmission,price
Vauxhall Corsa,VAUXHALL,2014,11,148059.28,Diesel,Manual,3350
Seat Ibiza,SEAT,2014,11,148059.28,Diesel,Manual,3350
Ford Kuga,FORD,2014,11,148059.28,Diesel,Manual,3350
Vauxhall Antara,VAUXHALL,2014,11,148059.28,Diesel,Manual,3350
Ford Fiesta,FORD,2014,11,148059.28,Diesel,Manual,3350
Fiat 500,FIAT,2014,11,148059.28,Diesel,Manual,3350
Ford Fiesta,FORD,2014,11,148059.28,Diesel,Manual,3350
Hyundai Santa Fe,HYUNDAI,2014,11,148059.28,Diesel,Manual,3350
Vauxhall Corsa,VAUXHALL,2011,14,160934.0,Diesel,Manual,3350
Audi A4,AUDI,2011,14,160934.0,Diesel,Manual,3350
Vauxhall Insignia,VAUXHALL,2011,14,160934.0,Diesel,Manual,3350
Ford C-Max,FORD,2011,14,160934.0,Diesel,Manual,3350
Bmw X1,BMW,2011,14,160934.0,Diesel,Manual,3357
Nissan Micra,NISSAN,2011,14,160934.0,Diesel,Manual,3365
Honda Civic,HONDA,2011,14,160934.0,Diesel,Manual,3366
Fiat 500L,FIAT,2011,14,160934.0,Diesel,Manual,3375
Peugeot 508,PEUGEOT,2011,14,160934.0,Diesel,Manual,3375
Seat Leon,SEAT,2011,14,160934.0,Diesel,Manual,3375
Peugeot Rcz,PEUGEOT,2011,14,160934.0,Diesel,Manual,3375
Nissan Juke,NISSAN,2011,14,160934.0,Diesel,Manual,3375
Vauxhall Meriva,VAUXHALL,2011,14,160934.0,Diesel,Manual,3375
Vauxhall Corsa,VAUXHALL,2011,14,160934.0,Diesel,Manual,3379
Hyundai I20,HYUNDAI,2011,14,160934.0,Diesel,Manual,3380
Vauxhall Corsa,VAUXHALL,2011,14,160934.0,Diesel,Manual,3380
Bmw 5 Series,BMW,2011,14,160934.0,Diesel,Manual,3380
Vauxhall Mokka,VAUXHALL,2011,14,160934.0,Diesel,Manual,3380
Bmw 1 Series,BMW,2011,14,160934.0,Diesel,Manual,3380
Mini Mini,MINI,2011,14,123919.18,Petrol,Manual,3500
Volkswagen Polo,VOLKSWAGEN,2011,14,123919.18,Petrol,Manual,3500
Ford Ka,FORD,2011,14,123919.18,Petrol,Manual,3500
Kia Ceed,KIA,2011,14,123919.18,Petrol,Manual,3500
Fiat 500,FIAT,2011,14,123919.18,Petrol,Manual,3500
Mini Hatch,MINI,2011,14,123919.18,Petrol,Manual,3500
Volkswagen Beetle,VOLKSWAGEN,2011,14,123919.18,Petrol,Manual,3500
Nissan Note,NISSAN,2011,14,123919.18,Petrol,Manual,3500
Toyota Auris,TOYOTA,2011,14,123919.18,Petrol,Manual,3500
Nissan Juke,NISSAN,2011,14,123919.18,Petrol,Manual,3500
Ford Focus,FORD,2011,14,123919.18,Petrol,Manual,3500
Mg Mg3,MG,2011,14,123919.18,Petrol,Manual,3500
Skoda Yeti,SKODA,2011,14,123919.18,Petrol,Manual,3500
Suzuki Swift,SUZUKI,2011,14,123919.18,Petrol,Manual,3500
Vauxhall Meriva,VAUXHALL,2011,14,123919.18,Petrol,Manual,3500
Vauxhall Insignia,VAUXHALL,2011,14,123919.18,Petrol,Manual,3500
Mazda Mazda3,MAZDA,2011,14,123919.18,Petrol,Manual,3500
Vauxhall Mokka,VAUXHALL,2012,13,107045.2501,Petrol,Manual,3500
Honda Civic,HONDA,2012,13,107045.2501,Petrol,Manual,3500
Ford Focus,FORD,2012,13,107045.2501,Petrol,Manual,3500
Mercedes-Benz Slk,MERCEDES-BENZ,2012,13,107045.2501,Petrol,Manual,3500
Land Rover Range Rover Sport,LAND ROVER,2012,13,107045.2501,Petrol,Manual,3500
Vauxhall Adam,VAUXHALL,2012,13,107045.2501,Petrol,Manual,3500
Audi Tt,AUDI,2012,13,107045.2501,Petrol,Manual,3500
Vauxhall Corsa,VAUXHALL,2012,13,107045.2501,Petrol,Manual,3500
Volkswagen Golf,VOLKSWAGEN,2012,13,107045.2501,Petrol,Manual,3500
Peugeot 3008,PEUGEOT,2012,13,107045.2501,Petrol,Manual,3500
Ford Fiesta,FORD,2012,13,107045.2501,Petrol,Manual,3500
Vauxhall Zafira,VAUXHALL,2012,13,107045.2501,Petrol,Manual,3500
Toyota Avensis,TOYOTA,2012,13,107045.2501,Petrol,Manual,3500
Vauxhall Insignia,VAUXHALL,2012,13,107045.2501,Petrol,Manual,3500
Dacia Duster,DACIA,2012,13,107045.2501,Petrol,Manual,3500
Nissan Note,NISSAN,2012,13,107045.2501,Petrol,Manual,3500
Toyota Aygo,TOYOTA,2014,11,138403.24,Petrol,Manual,3500
Honda Jazz,HONDA,2014,11,138403.24,Petrol,Manual,3500
Renault Trafic,RENAULT,2014,11,138403.24,Petrol,Manual,3500
Toyota Corolla,TOYOTA,2014,11,138403.24,Petrol,Manual,3500
Citroen C3,CITROEN,2014,11,138403.24,Petrol,Manual,3500
Seat Ibiza,SEAT,2014,11,138403.24,Petrol,Manual,3500
Citroen Ds3,CITROEN,2014,11,138403.24,Petrol,Manual,3500
Mazda Mazda3,MAZDA,2014,11,138403.24,Petrol,Manual,3500
Toyota Yaris,TOYOTA,2014,11,138403.24,Petrol,Manual,3500
Vauxhall Astra,VAUXHALL,2014,11,138403.24,Petrol,Manual,3500
Honda Civic,HONDA,2014,11,138403.24,Petrol,Manual,3500
Vauxhall Combo,VAUXHALL,2014,11,138403.24,Petrol,Manual,3500
Ford Fiesta,FORD,2014,11,138403.24,Petrol,Manual,3500
Vauxhall Corsa,VAUXHALL,2014,11,138403.24,Petrol,Manual,3500
Hyundai I20,HYUNDAI,2014,11,138403.24,Petrol,Manual,3500
Vauxhall Corsa,VAUXHALL,2013,12,193120.8,Diesel,Manual,3500
Nissan Juke,NISSAN,2013,12,193120.8,Diesel,Manual,3500
Vauxhall Mokka,VAUXHALL,2013,12,193120.8,Diesel,Manual,3500
Audi Tt,AUDI,2013,12,193120.8,Diesel,Manual,3500
Ford Fiesta,FORD,2013,12,193120.8,Diesel,Manual,3500
Bmw 1 Series,BMW,2013,12,193120.8,Diesel,Manual,3500
Nissan Pulsar,NISSAN,2013,12,193120.8,Diesel,Manual,3500
Hyundai I10,HYUNDAI,2013,12,193120.8,Diesel,Manual,3500
Kia Sportage,KIA,2013,12,193120.8,Diesel,Manual,3500
Seat Ibiza,SEAT,2013,12,193120.8,Diesel,Manual,3500
Lexus Rx,LEXUS,2013,12,193120.8,Diesel,Manual,3500
Honda Civic,HONDA,2013,12,193120.8,Diesel,Manual,3500
Vauxhall Corsa,VAUXHALL,2013,12,193120.8,Diesel,Manual,3500
Nissan Qashqai,NISSAN,2013,12,193120.8,Diesel,Manual,3500
Kia Ceed,KIA,2013,12,193120.8,Diesel,Manual,3500
Audi A3,AUDI,2013,12,193120.8,Diesel,Manual,3500
Mitsubishi Outlander,MITSUBISHI,2013,12,193120.8,Diesel,Manual,3500
Fiat 500L,FIAT,2009,16,173808.72,Petrol,Automatic,3500
Ford Mondeo,FORD,2009,16,173808.72,Petrol,Automatic,3500
Renault Scenic,RENAULT,2009,16,173808.72,Petrol,Automatic,3500
Bmw 3 Series,BMW,2009,16,173808.72,Petrol,Automatic,3500
Hyundai I20,HYUNDAI,2009,16,173808.72,Petrol,Automatic,3500
Ford Ka,FORD,2009,16,173808.72,Petrol,Automatic,3500
Mercedes-Benz Clk,MERCEDES-BENZ,2009,16,173808.72,Petrol,Automatic,3500
Citroen C4 Picasso,CITROEN,2009,16,173808.72,Petrol,Automatic,3500
Vauxhall Insignia,VAUXHALL,2009,16,173808.72,Petrol,Automatic,3500
Hyundai I20,HYUNDAI,2009,16,173808.72,Petrol,Automatic,3500
Peugeot 308,PEUGEOT,2009,16,173808.72,Petrol,Automatic,3500
Peugeot 107,PEUGEOT,2009,16,173808.72,Petrol,Automatic,3500
Honda Cr-V,HONDA,2009,16,173808.72,Petrol,Automatic,3500
Jaguar Xf,JAGUAR,2009,16,173808.72,Petrol,Automatic,3500
Volkswagen Golf,VOLKSWAGEN,2009,16,173808.72,Petrol,Automatic,3500
Volkswagen Passat,VOLKSWAGEN,2009,16,173808.72,Petrol,Automatic,3500
Kia Ceed,KIA,2009,16,173808.72,Petrol,Automatic,3500
Vauxhall Insignia,VAUXHALL,2014,11,99737.23716,Petrol,Manual,3500
Audi A3,AUDI,2014,11,99737.23716,Petrol,Manual,3500
Kia Sportage,KIA,2014,11,99737.23716,Petrol,Manual,3500
Jaguar Xf,JAGUAR,2014,11,99737.23716,Petrol,Manual,3500
Mercedes-Benz C Class,MERCEDES-BENZ,2014,11,99737.23716,Petrol,Manual,3500
Kia Venga,KIA,2014,11,99737.23716,Petrol,Manual,3500
Hyundai I30,HYUNDAI,2014,11,99737.23716,Petrol,Manual,3500
Hyundai I10,HYUNDAI,2014,11,99737.23716,Petrol,Manual,3500
Lexus Is,LEXUS,2014,11,99737.23716,Petrol,Manual,3500
Honda Cr-V,HONDA,2014,11,99737.23716,Petrol,Manual,3500
Peugeot 107,PEUGEOT,2014,11,99737.23716,Petrol,Manual,3500
Peugeot 308,PEUGEOT,2014,11,99737.23716,Petrol,Manual,3500
Honda Civic,HONDA,2014,11,99737.23716,Petrol,Manual,3500
Nissan Qashqai,NISSAN,2014,11,99737.23716,Petrol,Manual,3500
Ford Ka,FORD,2014,11,99737.23716,Petrol,Manual,3500
Vauxhall Corsa,VAUXHALL,2014,11,99737.23716,Petrol,Manual,3500
Volkswagen Polo,VOLKSWAGEN,2012,13,143231.26,Diesel,Manual,3500
Citroen Berlingo,CITROEN,2012,13,143231.26,Diesel,Manual,3500
Hyundai I10,HYUNDAI,2012,13,143231.26,Diesel,Manual,3500
Ford Grand C-Max,FORD,2012,13,143231.26,Diesel,Manual,3500
Peugeot 108,PEUGEOT,2012,13,143231.26,Diesel,Manual,3500
Audi A3 Cabriolet,AUDI,2012,13,143231.26,Diesel,Manual,3500
Ford Fiesta,FORD,2012,13,143231.26,Diesel,Manual,3500
Land Rover Freelander,LAND ROVER,2012,13,143231.26,Diesel,Manual,3500
Mercedes-Benz Cls,MERCEDES-BENZ,2012,13,143231.26,Diesel,Manual,3500
Fiat 500,FIAT,2012,13,143231.26,Diesel,Manual,3500
Honda Jazz,HONDA,2012,13,143231.26,Diesel,Manual,3500
Mercedes-Benz Slk,MERCEDES-BENZ,2012,13,143231.26,Diesel,Manual,3500
Peugeot 5008,PEUGEOT,2012,13,143231.26,Diesel,Manual,3500
Fiat 500,FIAT,2012,13,143231.26,Diesel,Manual,3500
Audi Tt,AUDI,2012,13,143231.26,Diesel,Manual,3500
Vauxhall Astra,VAUXHALL,2012,13,143231.26,Diesel,Manual,3500
Renault Megane,RENAULT,2012,13,143231.26,Diesel,Manual,3500
Ford Focus,FORD,2012,13,143231.26,Diesel,Manual,3500
Renault Clio,RENAULT,2013,12,146565.81248,Diesel,Manual,3500
Ford Fiesta,FORD,2013,12,146565.81248,Diesel,Manual,3500
Mazda Mazda2,MAZDA,2013,12,146565.81248,Diesel,Manual,3500
Skoda Fabia,SKODA,2013,12,146565.81248,Diesel,Manual,3500
Honda Jazz,HONDA,2013,12,146565.81248,Diesel,Manual,3500
Vauxhall Corsa,VAUXHALL,2013,12,146565.81248,Diesel,Manual,3500
Peugeot 107,PEUGEOT,2013,12,146565.81248,Diesel,Manual,3500
Land Rover Range Rover Sport,LAND ROVER,2013,12,146565.81248,Diesel,Manual,3500
Citroen Berlingo,CITROEN,2013,12,146565.81248,Diesel,Manual,3500
Audi A6 Avant,AUDI,2013,12,146565.81248,Diesel,Manual,3500
Ford Focus,FORD,2013,12,146565.81248,Diesel,Manual,3500
Citroen C1,CITROEN,2013,12,146565.81248,Diesel,Manual,3500
Vauxhall Corsa,VAUXHALL,2013,12,146565.81248,Diesel,Manual,3500
Vauxhall Astra,VAUXHALL,2013,12,146565.81248,Diesel,Manual,3500
Fiat Panda,FIAT,2013,12,146565.81248,Diesel,Manual,3500
Hyundai I30,HYUNDAI,2013,12,146565.81248,Diesel,Manual,3500
Ford B-Max,FORD,2013,12,146565.81248,Diesel,Manual,3500
Toyota Aygo,TOYOTA,2015,10,146128.072,Petrol,Manual,3500
Fiat 500,FIAT,2015,10,146128.072,Petrol,Manual,3500
Hyundai I10,HYUNDAI,2015,10,146128.072,Petrol,Manual,3516
Nissan Note,NISSAN,2015,10,146128.072,Petrol,Manual,3522
Vauxhall Corsa,VAUXHALL,2015,10,146128.072,Petrol,Manual,3525
Ford Focus,FORD,2015,10,146128.072,Petrol,Manual,3533
Vauxhall Astra,VAUXHALL,2015,10,146128.072,Petrol,Manual,3540
Nissan Juke,NISSAN,2015,10,146128.072,Petrol,Manual,3540
Ford Fiesta,FORD,2015,10,146128.072,Petrol,Manual,3541
Mazda Mazda2,MAZDA,2015,10,146128.072,Petrol,Manual,3545
Hyundai I10,HYUNDAI,2015,10,146128.072,Petrol,Manual,3550
Renault Megane,RENAULT,2015,10,146128.072,Petrol,Manual,3550
Citroen Berlingo,CITROEN,2015,10,146128.072,Petrol,Manual,3550
Vauxhall Antara,VAUXHALL,2015,10,146128.072,Petrol,Manual,3550
Citroen C4 Cactus,CITROEN,2015,10,146128.072,Petrol,Manual,3550
Vauxhall Corsa,VAUXHALL,2015,10,146128.072,Petrol,Manual,3550
Ford Focus,FORD,2015,10,146128.072,Petrol,Manual,3550
Renault Scenic,RENAULT,2015,10,146128.072,Petrol,Manual,3550
Ford Fiesta,FORD,2015,10,146128.072,Petrol,Manual,3554
Peugeot 208,PEUGEOT,2015,10,146128.072,Petrol,Manual,3555
Mercedes-Benz S-Class,MERCEDES-BENZ,2014,11,117481.81999999999,Petrol,Manual,3566
Peugeot 3008,PEUGEOT,2014,11,117481.81999999999,Petrol,Manual,3575
Honda Jazz,HONDA,2014,11,117481.81999999999,Petrol,Manual,3575
Volkswagen Polo,VOLKSWAGEN,2014,11,117481.81999999999,Petrol,Manual,3575
Citroen C1,CITROEN,2014,11,117481.81999999999,Petrol,Manual,3575
Ford Fiesta,FORD,2014,11,117481.81999999999,Petrol,Manual,3575
Smart Fortwo,SMART,2014,11,117481.81999999999,Petrol,Manual,3575
Ford Ka,FORD,2014,11,117481.81999999999,Petrol,Manual,3575
Ford Ka,FORD,2014,11,117481.81999999999,Petrol,Manual,3577
Bmw 1 Series,BMW,2014,11,117481.81999999999,Petrol,Manual,3580
Seat Ibiza,SEAT,2014,11,117481.81999999999,Petrol,Manual,3590
Mercedes-Benz C Class,MERCEDES-BENZ,2014,11,117481.81999999999,Petrol,Manual,3590
Nissan Juke,NISSAN,2014,11,117481.81999999999,Petrol,Manual,3590
Mazda Mazda2,MAZDA,2014,11,117481.81999999999,Petrol,Manual,3590
Ford Mondeo,FORD,2014,11,117481.81999999999,Petrol,Manual,3590
Hyundai I10,HYUNDAI,2014,11,117481.81999999999,Petrol,Manual,3590
Audi Tt,AUDI,2014,11,117481.81999999999,Petrol,Manual,3590
Ford B-Max,FORD,2014,11,117481.81999999999,Petrol,Manual,3590
Dacia Sandero Stepway,DACIA,2014,11,117481.81999999999,Petrol,Manual,3590
Citroen Ds3,CITROEN,2013,12,160934.0,Petrol,Manual,3590
Ford Fiesta,FORD,2013,12,160934.0,Petrol,Manual,3590
Vauxhall Mokka,VAUXHALL,2013,12,160934.0,Petrol,Manual,3590
Honda Cr-V,HONDA,2013,12,160934.0,Petrol,Manual,3590
Peugeot 3008,PEUGEOT,2013,12,160934.0,Petrol,Manual,3590
Peugeot 208,PEUGEOT,2013,12,160934.0,Petrol,Manual,3590
Fiat 500,FIAT,2013,12,160934.0,Petrol,Manual,3594
Ford Fiesta,FORD,2013,12,160934.0,Petrol,Manual,3595
Nissan Juke,NISSAN,2013,12,160934.0,Petrol,Manual,3595
Ford Ka,FORD,2013,12,160934.0,Petrol,Manual,3595
Hyundai I10,HYUNDAI,2013,12,160934.0,Petrol,Manual,3595
Fiat 500,FIAT,2013,12,160934.0,Petrol,Manual,3595
Citroen C4 Cactus,CITROEN,2013,12,160934.0,Petrol,Manual,3595
Mazda Mazda2,MAZDA,2013,12,160934.0,Petrol,Manual,3595
Peugeot 3008,PEUGEOT,2013,12,160934.0,Petrol,Manual,3595
Vauxhall Astra,VAUXHALL,2013,12,160934.0,Petrol,Manual,3595
Citroen Ds3,CITROEN,2013,12,160934.0,Petrol,Manual,3595
Alfa Romeo Giulietta,ALFA,2012,13,162865.208,Petrol,Manual,3595
Audi Tt,AUDI,2012,13,162865.208,Petrol,Manual,3595
Dacia Sandero Stepway,DACIA,2012,13,162865.208,Petrol,Manual,3595
Ford Ka,FORD,2012,13,162865.208,Petrol,Manual,3595
Peugeot Partner,PEUGEOT,2012,13,162865.208,Petrol,Manual,3595
Mini Hatch,MINI,2012,13,162865.208,Petrol,Manual,3595
Seat Ibiza,SEAT,2012,13,162865.208,Petrol,Manual,3595
Ford S-Max,FORD,2012,13,162865.208,Petrol,Manual,3595
Ford Focus,FORD,2012,13,162865.208,Petrol,Manual,3595
Fiat 500L,FIAT,2012,13,162865.208,Petrol,Manual,3595
Vauxhall Antara,VAUXHALL,2012,13,162865.208,Petrol,Manual,3595
Mini Convertible,MINI,2012,13,162865.208,Petrol,Manual,3595
Citroen Ds3,CITROEN,2012,13,162865.208,Petrol,Manual,3595
Nissan Note,NISSAN,2012,13,162865.208,Petrol,Manual,3595
Vauxhall Corsa,VAUXHALL,2012,13,162865.208,Petrol,Manual,3595
Peugeot 508,PEUGEOT,2012,13,162865.208,Petrol,Manual,3595
Ford Ka,FORD,2012,13,162865.208,Petrol,Manual,3595
Kia Picanto,KIA,2012,13,162865.208,Petrol,Manual,3595
Renault Clio,RENAULT,2012,13,162865.208,Petrol,Manual,3595
Citroen C4 Cactus,CITROEN,2013,12,181855.42,Diesel,Automatic,3595
Vauxhall Zafira Tourer,VAUXHALL,2013,12,181855.42,Diesel,Automatic,3595
Vauxhall Insignia,VAUXHALL,2013,12,181855.42,Diesel,Automatic,3595
Ford Focus,FORD,2013,12,181855.42,Diesel,Automatic,3595
Peugeot 107,PEUGEOT,2013,12,181855.42,Diesel,Automatic,3595
Renault Scenic,RENAULT,2013,12,181855.42,Diesel,Automatic,3595
Fiat Punto,FIAT,2013,12,181855.42,Diesel,Automatic,3595
Mini Coupe,MINI,2013,12,181855.42,Diesel,Automatic,3595
Vauxhall Astra,VAUXHALL,2013,12,181855.42,Diesel,Automatic,3595
Ford Fiesta,FORD,2013,12,181855.42,Diesel,Automatic,3598
Nissan Qashqai,NISSAN,2013,12,181855.42,Diesel,Automatic,3599
Vauxhall Corsa,VAUXHALL,2013,12,181855.42,Diesel,Automatic,3599
Vauxhall Zafira,VAUXHALL,2013,12,181855.42,Diesel,Automatic,3599
Peugeot 208,PEUGEOT,2013,12,181855.42,Diesel,Automatic,3599
Nissan Note,NISSAN,2013,12,181855.42,Diesel,Automatic,3599
Vauxhall Astra,VAUXHALL,2013,12,181855.42,Diesel,Automatic,3599
Volkswagen Golf,VOLKSWAGEN,2013,12,181855.42,Diesel,Automatic,3599
Volkswagen Polo,VOLKSWAGEN,2013,12,181855.42,Diesel,Manual,3599
Suzuki Celerio,SUZUKI,2013,12,181855.42,Diesel,Manual,3599
Skoda Rapid,SKODA,2013,12,181855.42,Diesel,Manual,3599
Kia Rio,KIA,2013,12,181855.42,Diesel,Manual,3599
Ford Fiesta,FORD,2013,12,181855.42,Diesel,Manual,3599
Honda Jazz,HONDA,2013,12,181855.42,Diesel,Manual,3599
Nissan Qashqai,NISSAN,2013,12,181855.42,Diesel,Manual,3599
Peugeot 3008,PEUGEOT,2013,12,181855.42,Diesel,Manual,3599
Ford Fusion,FORD,2013,12,181855.42,Diesel,Manual,3600
Vauxhall Zafira,VAUXHALL,2013,12,181855.42,Diesel,Manual,3600
Mercedes-Benz A Class,MERCEDES-BENZ,2013,12,181855.42,Diesel,Manual,3600
Peugeot 208,PEUGEOT,2013,12,181855.42,Diesel,Manual,3600
Skoda Citigo,SKODA,2013,12,181855.42,Diesel,Manual,3600
Fiat 500L,FIAT,2013,12,181855.42,Diesel,Manual,3600
Renault Scenic,RENAULT,2013,12,181855.42,Diesel,Manual,3600
Vauxhall Zafira Tourer,VAUXHALL,2013,12,181855.42,Diesel,Manual,3600
Nissan Juke,NISSAN,2013,12,181855.42,Diesel,Manual,3600
Bmw 1 Series,BMW,2013,12,181855.42,Diesel,Manual,3600
Citroen Ds3,CITROEN,2013,12,102836.826,Petrol,Manual,3600
Vauxhall Corsa,VAUXHALL,2013,12,102836.826,Petrol,Manual,3600
Mercedes-Benz M Class,MERCEDES-BENZ,2013,12,102836.826,Petrol,Manual,3600
Ford Fiesta,FORD,2013,12,102836.826,Petrol,Manual,3600
Fiat 500C,FIAT,2013,12,102836.826,Petrol,Manual,3600
Volkswagen Polo,VOLKSWAGEN,2013,12,102836.826,Petrol,Manual,3600
Ford C-Max,FORD,2013,12,102836.826,Petrol,Manual,3600
Honda Civic,HONDA,2013,12,102836.826,Petrol,Manual,3600
Mercedes-Benz E Class,MERCEDES-BENZ,2013,12,102836.826,Petrol,Manual,3600
Honda Jazz,HONDA,2013,12,102836.826,Petrol,Manual,3600
Smart Fortwo,SMART,2013,12,102836.826,Petrol,Manual,3600
Nissan Note,NISSAN,2013,12,102836.826,Petrol,Manual,3600
Bmw 3 Series,BMW,2013,12,102836.826,Petrol,Manual,3600
Ford Focus,FORD,2013,12,102836.826,Petrol,Manual,3600
Peugeot 508 Sw,PEUGEOT,2013,12,102836.826,Petrol,Manual,3600
Citroen C3,CITROEN,2013,12,102836.826,Petrol,Manual,3600
Honda Civic,HONDA,2013,12,102836.826,Petrol,Manual,3600
Smart Forfour,SMART,2013,12,102836.826,Petrol,Manual,3602
Hyundai I20,HYUNDAI,2013,12,102836.826,Petrol,Manual,3606
Seat Mii,SEAT,2012,13,144840.6,Petrol,Manual,3606
Citroen C1,CITROEN,2012,13,144840.6,Petrol,Manual,3620
Nissan Qashqai,NISSAN,2012,13,144840.6,Petrol,Manual,3632
Kia Venga,KIA,2012,13,144840.6,Petrol,Manual,3639
Peugeot 208,PEUGEOT,2012,13,144840.6,Petrol,Manual,3640
Skoda Fabia,SKODA,2012,13,144840.6,Petrol,Manual,3640
Vauxhall Corsa,VAUXHALL,2012,13,144840.6,Petrol,Manual,3640
Vauxhall Astra,VAUXHALL,2012,13,144840.6,Petrol,Manual,3645
Fiat 500,FIAT,2012,13,144840.6,Petrol,Manual,3645
Nissan Qashqai,NISSAN,2012,13,144840.6,Petrol,Manual,3649
Ford Fiesta,FORD,2012,13,144840.6,Petrol,Manual,3650
Vauxhall Mokka,VAUXHALL,2012,13,144840.6,Petrol,Manual,3650
Vauxhall Corsa,VAUXHALL,2012,13,144840.6,Petrol,Manual,3650
Ford Focus,FORD,2012,13,144840.6,Petrol,Manual,3650
Ford Focus,FORD,2012,13,144840.6,Petrol,Manual,3650
Kia Rio,KIA,2012,13,144840.6,Petrol,Manual,3650
Citroen C4,CITROEN,2010,15,112653.8,Petrol,Manual,3650
Mercedes-Benz Cls,MERCEDES-BENZ,2010,15,112653.8,Petrol,Manual,3650
Fiat 500,FIAT,2010,15,112653.8,Petrol,Manual,3650
Seat Ibiza,SEAT,2010,15,112653.8,Petrol,Manual,3650
Vauxhall Corsa,VAUXHALL,2010,15,112653.8,Petrol,Manual,3650
Mitsubishi Lancer,MITSUBISHI,2010,15,112653.8,Petrol,Manual,3650
Renault Clio,RENAULT,2010,15,112653.8,Petrol,Manual,3650
Nissan Qashqai+2,NISSAN,2010,15,112653.8,Petrol,Manual,3650
Vauxhall Antara,VAUXHALL,2010,15,112653.8,Petrol,Manual,3650
Bmw 1 Series,BMW,2010,15,112653.8,Petrol,Manual,3650
Renault Scenic,RENAULT,2010,15,112653.8,Petrol,Manual,3650
Suzuki Swift,SUZUKI,2010,15,112653.8,Petrol,Manual,3650
Mini Hatch,MINI,2010,15,112653.8,Petrol,Manual,3650
Ford Fusion,FORD,2010,15,112653.8,Petrol,Manual,3650
Volvo V50,VOLVO,2010,15,112653.8,Petrol,Manual,3650
Citroen C4 Picasso,CITROEN,2010,15,112653.8,Petrol,Manual,3650
Volkswagen Polo,VOLKSWAGEN,2010,15,112653.8,Petrol,Manual,3650
Ford Fiesta,FORD,2010,15,112653.8,Petrol,Manual,3650
Skoda Octavia,SKODA,2012,13,146335.67686,Petrol,Manual,3650
Peugeot 3008,PEUGEOT,2012,13,146335.67686,Petrol,Manual,3650
Seat Leon,SEAT,2012,13,146335.67686,Petrol,Manual,3650
Ford Fiesta,FORD,2012,13,146335.67686,Petrol,Manual,3650
Ford Focus,FORD,2012,13,146335.67686,Petrol,Manual,3650
Vauxhall Adam,VAUXHALL,2012,13,146335.67686,Petrol,Manual,3650
Toyota Iq,TOYOTA,2012,13,146335.67686,Petrol,Manual,3650
Honda Jazz,HONDA,2012,13,146335.67686,Petrol,Manual,3650
Hyundai Ix20,HYUNDAI,2012,13,146335.67686,Petrol,Manual,3651
Hyundai I30,HYUNDAI,2012,13,146335.67686,Petrol,Manual,3654
Peugeot 2008,PEUGEOT,2012,13,146335.67686,Petrol,Manual,3661
Bmw 1 Series,BMW,2012,13,146335.67686,Petrol,Manual,3665
Ford Fiesta,FORD,2012,13,146335.67686,Petrol,Manual,3670
Skoda Fabia,SKODA,2012,13,146335.67686,Petrol,Manual,3675
Citroen C1,CITROEN,2012,13,146335.67686,Petrol,Manual,3675
Renault Clio,RENAULT,2012,13,146335.67686,Petrol,Manual,3675
Renault Megane,RENAULT,2012,13,146335.67686,Petrol,Manual,3675
Ford Fiesta,FORD,2012,13,146335.67686,Petrol,Manual,3675
Hyundai I10,HYUNDAI,2012,13,146335.67686,Petrol,Manual,3675
Vauxhall Insignia,VAUXHALL,2012,13,171901.6521,Diesel,Manual,3675
Fiat 500,FIAT,2012,13,171901.6521,Diesel,Manual,3675
Nissan Juke,NISSAN,2012,13,171901.6521,Diesel,Manual,3680
Ford Focus,FORD,2012,13,171901.6521,Diesel,Manual,3680
Kia Sportage,KIA,2012,13,171901.6521,Diesel,Manual,3680
Ford Fiesta,FORD,2012,13,171901.6521,Diesel,Manual,3680
Ford Fiesta,FORD,2012,13,171901.6521,Diesel,Manual,3680
Bmw 1 Series,BMW,2012,13,171901.6521,Diesel,Manual,3680
Ford Grand C-Max,FORD,2012,13,171901.6521,Diesel,Manual,3680
Citroen C3 Picasso,CITROEN,2012,13,171901.6521,Diesel,Manual,3681
Skoda Citigo,SKODA,2012,13,171901.6521,Diesel,Manual,3684
Renault Clio,RENAULT,2012,13,171901.6521,Diesel,Manual,3685
Ford Fiesta,FORD,2012,13,171901.6521,Diesel,Manual,3685
Peugeot 308,PEUGEOT,2012,13,171901.6521,Diesel,Manual,3685
Nissan Juke,NISSAN,2012,13,171901.6521,Diesel,Manual,3685
Ford Fiesta,FORD,2012,13,171901.6521,Diesel,Manual,3685
Mazda Mazda 2,MAZDA,2012,13,171901.6521,Diesel,Manual,3685
Volkswagen Golf,VOLKSWAGEN,2012,13,171901.6521,Diesel,Manual,3689
Mercedes-Benz C Class,MERCEDES-BENZ,2016,9,139092.03752,Petrol,Manual,3689
Hyundai I40,HYUNDAI,2016,9,139092.03752,Petrol,Manual,3690
Alfa Romeo Mito,ALFA,2016,9,139092.03752,Petrol,Manual,3690
Smart Fortwo,SMART,2016,9,139092.03752,Petrol,Manual,3690
Ds Automobiles Ds 3,DS,2016,9,139092.03752,Petrol,Manual,3690
Fiat 500,FIAT,2016,9,139092.03752,Petrol,Manual,3690
Peugeot 208,PEUGEOT,2016,9,139092.03752,Petrol,Manual,3690
Ford Fiesta,FORD,2016,9,139092.03752,Petrol,Manual,3690
Ford Focus,FORD,2016,9,139092.03752,Petrol,Manual,3690
